SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,rowguid,ModifiedDate
45155,10,2022-12-13 00:00:00,2022-12-25 00:00:00,2022-12-20 00:00:00,5,1,SO45155,,10-4030-018900,18900,,9,23601,23601,1,9466.0,434388Vi48804,2537.0,3578.27,286.2616,89.4568,3953.9884,7979B9FD-BA17-4934-AA92-4C2A44645D5B,2022-12-20
45156,10,2022-12-13 00:00:00,2022-12-25 00:00:00,2022-12-20 00:00:00,5,1,SO45156,,10-4030-011465,11465,,9,22154,22154,1,10827.0,735003Vi55865,2537.0,3399.99,271.9992,84.9998,3756.989,6D59E6FF-66A3-42E4-A93A-4ABA4A52C1FD,2022-12-20
45157,10,2022-12-13 00:00:00,2022-12-25 00:00:00,2022-12-20 00:00:00,5,1,SO45157,,10-4030-011750,11750,,9,25450,25450,1,12394.0,235005Vi64091,2537.0,3399.99,271.9992,84.9998,3756.989,AB9ED283-7B26-443B-A372-8CDBA07976D0,2022-12-20
45158,10,2022-12-14 00:00:00,2022-12-26 00:00:00,2022-12-21 00:00:00,5,1,SO45158,,10-4030-028419,28419,,7,15245,15245,1,2296.0,531651Vi12031,,3399.99,271.9992,84.9998,3756.989,5AEEB4EF-11D4-4882-8A17-9D203BF5F3A7,2022-12-21
45159,10,2022-12-14 00:00:00,2022-12-26 00:00:00,2022-12-21 00:00:00,5,1,SO45159,,10-4030-011400,11400,,10,17631,17631,1,8486.0,331657Vi43879,2553.0,3374.99,269.9992,84.3748,3729.364,737D465D-EAA8-4910-A8D7-3F2EA6957F44,2022-12-21
45160,10,2022-12-14 00:00:00,2022-12-26 00:00:00,2022-12-21 00:00:00,5,1,SO45160,,10-4030-014984,14984,,10,16688,16688,1,18063.0,431778Vi93729,2553.0,3578.27,286.2616,89.4568,3953.9884,8D1486DD-9046-44D7-95F4-2B382AE3AC10,2022-12-21
45161,10,2022-12-14 00:00:00,2022-12-26 00:00:00,2022-12-21 00:00:00,5,1,SO45161,,10-4030-025978,25978,,4,19099,19099,1,4461.0,433300Vi23400,,3374.99,269.9992,84.3748,3729.364,962A9050-07C0-4DC5-AE3C-5D90F671B87C,2022-12-21
45162,10,2022-12-14 00:00:00,2022-12-26 00:00:00,2022-12-21 00:00:00,5,1,SO45162,,10-4030-018721,18721,,9,11742,11742,1,17802.0,534367Vi92392,2548.0,3578.27,286.2616,89.4568,3953.9884,CA8585D9-DA14-4E30-B0B9-11387FF5C55B,2022-12-21
45163,10,2022-12-14 00:00:00,2022-12-26 00:00:00,2022-12-21 00:00:00,5,1,SO45163,,10-4030-025714,25714,,9,19290,19290,1,2966.0,434576Vi15500,2548.0,699.0982,55.9279,17.4775,772.5036,7F8873DF-DFC6-45A5-BA2F-70AF54A8C22D,2022-12-21
45164,10,2022-12-14 00:00:00,2022-12-26 00:00:00,2022-12-21 00:00:00,5,1,SO45164,,10-4030-011453,11453,,9,13061,13061,1,14764.0,134993Vi76514,2548.0,3374.99,269.9992,84.3748,3729.364,D5E98349-D8A3-4F0F-BD8C-E3BCD6E65B48,2022-12-21
45165,10,2022-12-15 00:00:00,2022-12-27 00:00:00,2022-12-22 00:00:00,5,1,SO45165,,10-4030-022881,22881,,6,12808,12808,1,18116.0,532742Vi93952,2561.0,3578.27,286.2616,89.4568,3953.9884,04362035-FCD6-4AEE-80E3-A3862C43FDF7,2022-12-22
45166,10,2022-12-15 00:00:00,2022-12-27 00:00:00,2022-12-22 00:00:00,5,1,SO45166,,10-4030-019083,19083,,9,24293,24293,1,7859.0,434279Vi40674,2559.0,3578.27,286.2616,89.4568,3953.9884,CADFEDB8-CF42-4C4B-BBB7-43700D2BC875,2022-12-22
45167,10,2022-12-15 00:00:00,2022-12-27 00:00:00,2022-12-22 00:00:00,5,1,SO45167,,10-4030-018706,18706,,9,14690,14690,1,8980.0,234362Vi46296,2559.0,3578.27,286.2616,89.4568,3953.9884,D463CF3D-47FB-4B3D-B735-EDFCE30C4565,2022-12-22
45168,10,2022-12-15 00:00:00,2022-12-27 00:00:00,2022-12-22 00:00:00,5,1,SO45168,,10-4030-018738,18738,,9,20962,20962,1,13051.0,934378Vi67539,2559.0,3578.27,286.2616,89.4568,3953.9884,A5A590FE-6CD6-4BBA-B4D5-0E425A26B2E9,2022-12-22
45169,10,2022-12-15 00:00:00,2022-12-27 00:00:00,2022-12-22 00:00:00,5,1,SO45169,,10-4030-018766,18766,,9,25774,25774,1,12945.0,234383Vi66953,2559.0,3578.27,286.2616,89.4568,3953.9884,25163C82-DC5E-45C3-9508-063BC2441195,2022-12-22
45170,10,2022-12-15 00:00:00,2022-12-27 00:00:00,2022-12-22 00:00:00,5,1,SO45170,,10-4030-011462,11462,,9,11413,11413,1,11415.0,1235001Vi58872,2559.0,3374.99,269.9992,84.3748,3729.364,26A38E8B-9AB9-4C8C-A961-CEA5AC6BBA39,2022-12-22
45171,10,2022-12-15 00:00:00,2022-12-27 00:00:00,2022-12-22 00:00:00,5,1,SO45171,,10-4030-011754,11754,,9,15311,15311,1,2260.0,435007Vi11827,2559.0,3399.99,271.9992,84.9998,3756.989,AA8CFEEB-ACD5-4643-9722-DF631FE5D752,2022-12-22
45172,10,2022-12-16 00:00:00,2022-12-28 00:00:00,2022-12-23 00:00:00,5,1,SO45172,,10-4030-018008,18008,,7,18790,18790,1,16862.0,632685Vi87400,,699.0982,55.9279,17.4775,772.5036,20F0A11F-C62D-46A0-8FBA-71A7EA88BEF5,2022-12-23
45173,10,2022-12-16 00:00:00,2022-12-28 00:00:00,2022-12-23 00:00:00,5,1,SO45173,,10-4030-029157,29157,,4,23031,23031,1,786.0,932748Vi4000,,3578.27,286.2616,89.4568,3953.9884,E2DAE8CC-4B6D-4465-9A59-6899A7B0885B,2022-12-23
45174,10,2022-12-16 00:00:00,2022-12-28 00:00:00,2022-12-23 00:00:00,5,1,SO45174,,10-4030-029198,29198,,4,17391,17391,1,2625.0,833568Vi13652,,3578.27,286.2616,89.4568,3953.9884,98BE9915-70CD-4B53-942E-4555C693D97B,2022-12-23
45175,10,2022-12-16 00:00:00,2022-12-28 00:00:00,2022-12-23 00:00:00,5,1,SO45175,,10-4030-029238,29238,,4,22480,22480,1,14692.0,833580Vi76184,,3578.27,286.2616,89.4568,3953.9884,FD41A829-F6BE-4DE9-AE91-27608E84F0BF,2022-12-23
45176,10,2022-12-16 00:00:00,2022-12-28 00:00:00,2022-12-23 00:00:00,5,1,SO45176,,10-4030-029254,29254,,1,18580,18580,1,4196.0,633585Vi22071,,3578.27,286.2616,89.4568,3953.9884,01436DE5-791C-4DF1-B582-78983CCBE1FB,2022-12-23
45177,10,2022-12-16 00:00:00,2022-12-28 00:00:00,2022-12-23 00:00:00,5,1,SO45177,,10-4030-018903,18903,,9,22135,22135,1,16906.0,334390Vi87640,2570.0,3578.27,286.2616,89.4568,3953.9884,F2F05EDA-E5E0-481F-96C4-581300D295E9,2022-12-23
45178,10,2022-12-16 00:00:00,2022-12-28 00:00:00,2022-12-23 00:00:00,5,1,SO45178,,10-4030-011456,11456,,9,22629,22629,1,2017.0,1234996Vi10506,2570.0,3399.99,271.9992,84.9998,3756.989,63595BB4-5FE9-4273-A248-15F4E4ADEE09,2022-12-23
45179,10,2022-12-16 00:00:00,2022-12-28 00:00:00,2022-12-23 00:00:00,5,1,SO45179,,10-4030-011457,11457,,9,16100,16100,1,7501.0,834997Vi38851,2570.0,3374.99,269.9992,84.3748,3729.364,283B2FBF-0AE8-4343-A58E-29BC6E597440,2022-12-23
45180,10,2022-12-17 00:00:00,2022-12-29 00:00:00,2022-12-24 00:00:00,5,1,SO45180,,10-4030-015046,15046,,10,25365,25365,1,10980.0,430853Vi56635,2586.0,3578.27,286.2616,89.4568,3953.9884,9810B576-6E43-4F83-894B-E538CD0BE42B,2022-12-24
45181,10,2022-12-17 00:00:00,2022-12-29 00:00:00,2022-12-24 00:00:00,5,1,SO45181,,10-4030-014929,14929,,10,29545,29545,1,,,2586.0,3578.27,286.2616,89.4568,3953.9884,7EA3CCBD-6C4C-43E8-87AC-70C913E5DDE3,2022-12-24
45182,10,2022-12-17 00:00:00,2022-12-29 00:00:00,2022-12-24 00:00:00,5,1,SO45182,,10-4030-018769,18769,,9,22975,22975,1,13425.0,1234386Vi69537,2581.0,3578.27,286.2616,89.4568,3953.9884,9CE0DC58-65BD-40B4-8FBF-621AE6875322,2022-12-24
45183,10,2022-12-17 00:00:00,2022-12-29 00:00:00,2022-12-24 00:00:00,5,1,SO45183,,10-4030-025711,25711,,9,25882,25882,1,8563.0,934573Vi44289,2581.0,699.0982,55.9279,17.4775,772.5036,93EFCF8C-F6C0-46BB-B999-F8995C2195C7,2022-12-24
45184,10,2022-12-17 00:00:00,2022-12-29 00:00:00,2022-12-24 00:00:00,5,1,SO45184,,10-4030-025717,25717,,9,15520,15520,1,7661.0,934579Vi39688,2581.0,699.0982,55.9279,17.4775,772.5036,6EE87ECB-DC78-4AC6-A2D5-73FFEA5DE40B,2022-12-24
45185,10,2022-12-17 00:00:00,2022-12-29 00:00:00,2022-12-24 00:00:00,5,1,SO45185,,10-4030-014949,14949,,10,15548,15548,1,12549.0,435732Vi64943,2586.0,3578.27,286.2616,89.4568,3953.9884,EEBB80B8-772E-4496-804B-7B8D59246A63,2022-12-24
45186,10,2022-12-18 00:00:00,2022-12-30 00:00:00,2022-12-25 00:00:00,5,1,SO45186,,10-4030-014991,14991,,10,22216,22216,1,15478.0,830851Vi79933,2597.0,3578.27,286.2616,89.4568,3953.9884,200EB080-E628-4D03-A566-0C31058AFFF2,2022-12-25
45187,10,2022-12-18 00:00:00,2022-12-30 00:00:00,2022-12-25 00:00:00,5,1,SO45187,,10-4030-015047,15047,,10,27897,27897,1,6096.0,630854Vi31709,2597.0,3578.27,286.2616,89.4568,3953.9884,5AB869D8-802F-484C-9621-E484404353CD,2022-12-25
45188,10,2022-12-18 00:00:00,2022-12-30 00:00:00,2022-12-25 00:00:00,5,1,SO45188,,10-4030-014861,14861,,10,25528,25528,1,11831.0,1230956Vi61140,2597.0,3578.27,286.2616,89.4568,3953.9884,009541B9-375A-4CB2-A8CF-D1C11AED0EB1,2022-12-25
45189,10,2022-12-18 00:00:00,2022-12-30 00:00:00,2022-12-25 00:00:00,5,1,SO45189,,10-4030-029145,29145,,1,17315,17315,1,6642.0,632737Vi34584,,3578.27,286.2616,89.4568,3953.9884,8C45FC21-32A9-428C-9C88-9B171048BDDF,2022-12-25
45190,10,2022-12-18 00:00:00,2022-12-30 00:00:00,2022-12-25 00:00:00,5,1,SO45190,,10-4030-018931,18931,,9,14028,14028,1,977.0,234278Vi4891,2592.0,3578.27,286.2616,89.4568,3953.9884,107A81E1-9AA1-404B-BF52-7DFAFCF2BBE2,2022-12-25
45191,10,2022-12-18 00:00:00,2022-12-30 00:00:00,2022-12-25 00:00:00,5,1,SO45191,,10-4030-014660,14660,,1,12336,12336,1,156.0,1235632Vi817,,699.0982,55.9279,17.4775,772.5036,2F8ED114-ECAA-4ED1-AC7D-580901A7A815,2022-12-25
45192,10,2022-12-19 00:00:00,2022-12-31 00:00:00,2022-12-26 00:00:00,5,1,SO45192,,10-4030-014846,14846,,10,25604,25604,1,874.0,1130953Vi4447,2608.0,3578.27,286.2616,89.4568,3953.9884,DB263FBF-5578-4DD7-8825-84369D51B1F3,2022-12-26
45193,10,2022-12-19 00:00:00,2022-12-31 00:00:00,2022-12-26 00:00:00,5,1,SO45193,,10-4030-022889,22889,,6,29511,29511,1,,,2605.0,3578.27,286.2616,89.4568,3953.9884,B6136684-B6FE-4967-9E1B-0B57B817DE35,2022-12-26
45194,10,2022-12-19 00:00:00,2022-12-31 00:00:00,2022-12-26 00:00:00,5,1,SO45194,,10-4030-029221,29221,,4,16576,16576,1,2386.0,633575Vi12419,,3578.27,286.2616,89.4568,3953.9884,DB3C2767-42C4-4DBF-ACA6-8CC2DEB9C92A,2022-12-26
45195,10,2022-12-19 00:00:00,2022-12-31 00:00:00,2022-12-26 00:00:00,5,1,SO45195,,10-4030-018929,18929,,9,29150,29150,1,,,2603.0,3578.27,286.2616,89.4568,3953.9884,ABA3CFA6-0E66-4C2E-950A-D81B2D3FC093,2022-12-26
45196,10,2022-12-19 00:00:00,2022-12-31 00:00:00,2022-12-26 00:00:00,5,1,SO45196,,10-4030-018739,18739,,9,20472,20472,1,12613.0,834379Vi65237,2603.0,3578.27,286.2616,89.4568,3953.9884,3546EB17-05D1-482C-8FC3-E6192B894633,2022-12-26
45197,10,2022-12-19 00:00:00,2022-12-31 00:00:00,2022-12-26 00:00:00,5,1,SO45197,,10-4030-018902,18902,,9,15540,15540,1,11121.0,634389Vi57376,2603.0,3578.27,286.2616,89.4568,3953.9884,F30DD925-AF30-46CA-853D-AE7ECDD23522,2022-12-26
45198,10,2022-12-20 00:00:00,2023-01-01 00:00:00,2022-12-27 00:00:00,5,1,SO45198,,10-4030-014847,14847,,10,27382,27382,1,10732.0,1030955Vi55403,2619.0,3578.27,286.2616,89.4568,3953.9884,4543A826-71B7-47D7-BABB-E77538AAF650,2022-12-27
45199,10,2022-12-20 00:00:00,2023-01-01 00:00:00,2022-12-27 00:00:00,5,1,SO45199,,10-4030-029476,29476,,8,21725,21725,1,5201.0,731655Vi27209,,3399.99,271.9992,84.9998,3756.989,75B1FCC7-277B-4295-96F6-2D807CE9A34D,2022-12-27
45200,10,2022-12-20 00:00:00,2023-01-01 00:00:00,2022-12-27 00:00:00,5,1,SO45200,,10-4030-029148,29148,,4,17832,17832,1,11130.0,1032740Vi57409,,3578.27,286.2616,89.4568,3953.9884,89603176-BE49-4F94-9165-11A19A39790C,2022-12-27
45201,10,2022-12-20 00:00:00,2023-01-01 00:00:00,2022-12-27 00:00:00,5,1,SO45201,,10-4030-029168,29168,,4,28202,28202,1,11367.0,933562Vi58618,,3578.27,286.2616,89.4568,3953.9884,FAA7D5EA-60F3-480A-BD22-7BDDC42661FB,2022-12-27
45202,10,2022-12-20 00:00:00,2023-01-01 00:00:00,2022-12-27 00:00:00,5,1,SO45202,,10-4030-019094,19094,,9,27285,27285,1,2566.0,234283Vi13374,2614.0,3578.27,286.2616,89.4568,3953.9884,832F8065-9AB4-4E08-9472-F20C505663E8,2022-12-27
45203,10,2022-12-20 00:00:00,2023-01-01 00:00:00,2022-12-27 00:00:00,5,1,SO45203,,10-4030-018907,18907,,9,17852,17852,1,11703.0,734392Vi60559,2614.0,3578.27,286.2616,89.4568,3953.9884,D4BB0C79-0BDC-4BAE-B662-4C4B6B185CC9,2022-12-27
45204,10,2022-12-20 00:00:00,2023-01-01 00:00:00,2022-12-27 00:00:00,5,1,SO45204,,10-4030-011460,11460,,9,13427,13427,1,10765.0,334999Vi55570,2614.0,3399.99,271.9992,84.9998,3756.989,BB86246E-0DC5-430B-B7FF-335F7BE4F5ED,2022-12-27
45205,10,2022-12-21 00:00:00,2023-01-02 00:00:00,2022-12-28 00:00:00,5,1,SO45205,,10-4030-028420,28420,,7,25516,25516,1,15473.0,531658Vi79910,,3399.99,271.9992,84.9998,3756.989,F4352ECE-D9DA-40C4-9E0A-362F8007FCF4,2022-12-28
45206,10,2022-12-21 00:00:00,2023-01-02 00:00:00,2022-12-28 00:00:00,5,1,SO45206,,10-4030-012474,12474,,7,16446,16446,1,822.0,231772Vi4196,,3578.27,286.2616,89.4568,3953.9884,2CC00722-47BE-47E0-AEC1-8D78840B13B5,2022-12-28
45207,10,2022-12-21 00:00:00,2023-01-02 00:00:00,2022-12-28 00:00:00,5,1,SO45207,,10-4030-029156,29156,,4,21633,21633,1,3168.0,1032747Vi16647,,3578.27,286.2616,89.4568,3953.9884,F20006AA-C92B-4D48-B58A-F3AE0E49C2A7,2022-12-28
45208,10,2022-12-21 00:00:00,2023-01-02 00:00:00,2022-12-28 00:00:00,5,1,SO45208,,10-4030-019884,19884,,6,15405,15405,1,17002.0,833298Vi88243,2627.0,3399.99,271.9992,84.9998,3756.989,FD140B4F-A0E2-4E6F-8BEC-B4473A47B361,2022-12-28
45209,10,2022-12-21 00:00:00,2023-01-02 00:00:00,2022-12-28 00:00:00,5,1,SO45209,,10-4030-029201,29201,,4,25643,25643,1,14068.0,533569Vi72968,,3578.27,286.2616,89.4568,3953.9884,CEC3A4EE-BB33-4B91-BAAD-D7EE08841C95,2022-12-28
45210,10,2022-12-21 00:00:00,2023-01-02 00:00:00,2022-12-28 00:00:00,5,1,SO45210,,10-4030-029239,29239,,4,21441,21441,1,6651.0,133581Vi34631,,3578.27,286.2616,89.4568,3953.9884,8603319D-7C07-4856-8321-BD508870D24B,2022-12-28
45211,10,2022-12-21 00:00:00,2023-01-02 00:00:00,2022-12-28 00:00:00,5,1,SO45211,,10-4030-018724,18724,,9,25342,25342,1,5243.0,734370Vi27437,2625.0,3578.27,286.2616,89.4568,3953.9884,4A8494B6-614C-4D72-9CC8-47F83F729F6C,2022-12-28
45212,10,2022-12-21 00:00:00,2023-01-02 00:00:00,2022-12-28 00:00:00,5,1,SO45212,,10-4030-018729,18729,,9,24659,24659,1,902.0,634373Vi4569,2625.0,3578.27,286.2616,89.4568,3953.9884,BDEDA3CE-FEA8-4B06-8CEB-F0943ECC916B,2022-12-28
45213,10,2022-12-21 00:00:00,2023-01-02 00:00:00,2022-12-28 00:00:00,5,1,SO45213,,10-4030-011464,11464,,9,21548,21548,1,13688.0,435002Vi70930,2625.0,3374.99,269.9992,84.3748,3729.364,5796262C-A3D8-4694-AF8B-57F9C51DE891,2022-12-28
45214,10,2022-12-22 00:00:00,2023-01-03 00:00:00,2022-12-29 00:00:00,5,1,SO45214,,10-4030-012464,12464,,7,24588,24588,1,15297.0,830954Vi79093,,3578.27,286.2616,89.4568,3953.9884,44EA75CC-F842-4DF6-A7F9-92C55E826E7D,2022-12-29
45215,10,2022-12-22 00:00:00,2023-01-03 00:00:00,2022-12-29 00:00:00,5,1,SO45215,,10-4030-029208,29208,,1,19705,19705,1,9657.0,233574Vi49739,,3578.27,286.2616,89.4568,3953.9884,84A64F55-209A-4635-9954-B6E60E090057,2022-12-29
45216,10,2022-12-22 00:00:00,2023-01-03 00:00:00,2022-12-29 00:00:00,5,1,SO45216,,10-4030-029261,29261,,4,25097,25097,1,16710.0,933589Vi86548,,3578.27,286.2616,89.4568,3953.9884,90E5E048-310F-4F9A-9287-2F01B851E05F,2022-12-29
45217,10,2022-12-23 00:00:00,2023-01-04 00:00:00,2022-12-30 00:00:00,5,1,SO45217,,10-4030-029144,29144,,1,15964,15964,1,6876.0,232735Vi35845,,3578.27,286.2616,89.4568,3953.9884,6C9B5579-A54B-45A0-B438-AC7471E5E29E,2022-12-30
45218,10,2022-12-23 00:00:00,2023-01-04 00:00:00,2022-12-30 00:00:00,5,1,SO45218,,10-4030-025982,25982,,1,18720,18720,1,7059.0,733304Vi36651,,3399.99,271.9992,84.9998,3756.989,567182C1-BE62-47CC-B412-1020BDA57F07,2022-12-30
45219,10,2022-12-23 00:00:00,2023-01-04 00:00:00,2022-12-30 00:00:00,5,1,SO45219,,10-4030-022893,22893,,6,20643,20643,1,4806.0,1133560Vi25247,2649.0,3578.27,286.2616,89.4568,3953.9884,20DB0869-7ACA-43AA-B23C-530881025B07,2022-12-30
45220,10,2022-12-23 00:00:00,2023-01-04 00:00:00,2022-12-30 00:00:00,5,1,SO45220,,10-4030-029207,29207,,1,17405,17405,1,8870.0,433573Vi45756,,3578.27,286.2616,89.4568,3953.9884,F834F121-3D72-4C0F-828C-EABDF6FBC10C,2022-12-30
45221,10,2022-12-23 00:00:00,2023-01-04 00:00:00,2022-12-30 00:00:00,5,1,SO45221,,10-4030-022903,22903,,6,12169,12169,1,764.0,733587Vi3909,2649.0,3578.27,286.2616,89.4568,3953.9884,22A6EB07-2419-414B-9035-3A49A1ED275E,2022-12-30
45222,10,2022-12-23 00:00:00,2023-01-04 00:00:00,2022-12-30 00:00:00,5,1,SO45222,,10-4030-014728,14728,,1,21730,21730,1,561.0,1133725Vi2906,,699.0982,55.9279,17.4775,772.5036,33C5F2AD-82A9-4F88-83A9-421E86035453,2022-12-30
45223,10,2022-12-23 00:00:00,2023-01-04 00:00:00,2022-12-30 00:00:00,5,1,SO45223,,10-4030-018930,18930,,9,17499,17499,1,16700.0,1134277Vi86496,2647.0,3578.27,286.2616,89.4568,3953.9884,A044288B-D7B2-4C23-A012-D39B8CE697A6,2022-12-30
45224,10,2022-12-23 00:00:00,2023-01-04 00:00:00,2022-12-30 00:00:00,5,1,SO45224,,10-4030-018723,18723,,9,21458,21458,1,18314.0,1234369Vi95101,2647.0,3578.27,286.2616,89.4568,3953.9884,295C2214-AD0C-44DA-9DFE-B90ACD8E31C1,2022-12-30
45225,10,2022-12-24 00:00:00,2023-01-05 00:00:00,2022-12-31 00:00:00,5,1,SO45225,,10-4030-014653,14653,,4,24894,24894,1,3952.0,233716Vi20799,,699.0982,55.9279,17.4775,772.5036,0AE3E5E8-7FE9-419A-AB97-5F24834B667D,2022-12-31
45226,10,2022-12-24 00:00:00,2023-01-05 00:00:00,2022-12-31 00:00:00,5,1,SO45226,,10-4030-014662,14662,,4,14217,14217,1,13863.0,433719Vi71859,,699.0982,55.9279,17.4775,772.5036,C0DA9AE8-E5A1-49D5-9C72-A5DCB1344586,2022-12-31
45227,10,2022-12-24 00:00:00,2023-01-05 00:00:00,2022-12-31 00:00:00,5,1,SO45227,,10-4030-014726,14726,,1,16083,16083,1,2674.0,1033723Vi13902,,699.0982,55.9279,17.4775,772.5036,67D2E289-DB98-4BE5-848F-887B9A0378DB,2022-12-31
45228,10,2022-12-24 00:00:00,2023-01-05 00:00:00,2022-12-31 00:00:00,5,1,SO45228,,10-4030-018768,18768,,9,13511,13511,1,3898.0,434385Vi20519,2658.0,3578.27,286.2616,89.4568,3953.9884,FD0E4C75-315D-4C4D-89F1-F490555C1D14,2022-12-31
45229,10,2022-12-25 00:00:00,2023-01-06 00:00:00,2023-01-01 00:00:00,5,1,SO45229,,10-4030-011387,11387,,10,28203,28203,1,1697.0,331652Vi8696,2674.0,3374.99,269.9992,84.3748,3729.364,AF2C654B-E0B1-429B-BF11-933745C729E9,2023-01-01
45230,10,2022-12-25 00:00:00,2023-01-06 00:00:00,2023-01-01 00:00:00,5,1,SO45230,,10-4030-029242,29242,,1,13193,13193,1,8251.0,333582Vi42756,,3578.27,286.2616,89.4568,3953.9884,E68AA81F-13CB-44BF-BEAC-C3D185883CBD,2023-01-01
45231,10,2022-12-25 00:00:00,2023-01-06 00:00:00,2023-01-01 00:00:00,5,1,SO45231,,10-4030-018908,18908,,9,26459,26459,1,7243.0,634273Vi37587,2669.0,3578.27,286.2616,89.4568,3953.9884,EB990C35-F09E-4D0E-B4D0-0A2CDAC79496,2023-01-01
45232,10,2022-12-25 00:00:00,2023-01-06 00:00:00,2023-01-01 00:00:00,5,1,SO45232,,10-4030-018736,18736,,9,21652,21652,1,16759.0,1034376Vi86795,2669.0,3578.27,286.2616,89.4568,3953.9884,700AA76C-26F5-4F98-8ADA-E6383A3C5BDD,2023-01-01
45233,10,2022-12-25 00:00:00,2023-01-06 00:00:00,2023-01-01 00:00:00,5,1,SO45233,,10-4030-011472,11472,,9,11634,11634,1,1079.0,935004Vi5373,2669.0,3399.99,271.9992,84.9998,3756.989,7B1A3F79-44FC-4F62-8DB9-5FBED6A65312,2023-01-01
45234,10,2022-12-26 00:00:00,2023-01-07 00:00:00,2023-01-02 00:00:00,5,1,SO45234,,10-4030-018009,18009,,7,18800,18800,1,13478.0,932687Vi69826,,699.0982,55.9279,17.4775,772.5036,265B1F4C-55F6-48FF-A10B-EA8816B5FD33,2023-01-02
45235,10,2022-12-26 00:00:00,2023-01-07 00:00:00,2023-01-02 00:00:00,5,1,SO45235,,10-4030-029147,29147,,1,18607,18607,1,4541.0,132739Vi23792,,3578.27,286.2616,89.4568,3953.9884,B26D5B49-FCDD-41F8-83EB-11AFE56F1E64,2023-01-02
45236,10,2022-12-26 00:00:00,2023-01-07 00:00:00,2023-01-02 00:00:00,5,1,SO45236,,10-4030-018731,18731,,9,28590,28590,1,6737.0,634374Vi35061,2680.0,3578.27,286.2616,89.4568,3953.9884,5004BC00-2367-481B-A69A-BC2C2A80B5E4,2023-01-02
45237,10,2022-12-26 00:00:00,2023-01-07 00:00:00,2023-01-02 00:00:00,5,1,SO45237,,10-4030-018737,18737,,9,24648,24648,1,9116.0,634377Vi47027,2680.0,3578.27,286.2616,89.4568,3953.9884,3F166566-D40B-4942-9A55-28B625F0818B,2023-01-02
45238,10,2022-12-26 00:00:00,2023-01-07 00:00:00,2023-01-02 00:00:00,5,1,SO45238,,10-4030-011459,11459,,9,17660,17660,1,17859.0,634998Vi92653,2680.0,3399.99,271.9992,84.9998,3756.989,2FA379CF-06AC-4D7D-A26E-02ADCA81D2ED,2023-01-02
45239,10,2022-12-27 00:00:00,2023-01-08 00:00:00,2023-01-03 00:00:00,5,1,SO45239,,10-4030-019420,19420,,8,13077,13077,1,7931.0,632686Vi41033,,699.0982,55.9279,17.4775,772.5036,82200040-50B2-4FED-BC16-9F394731A92A,2023-01-03
45240,10,2022-12-27 00:00:00,2023-01-08 00:00:00,2023-01-03 00:00:00,5,1,SO45240,,10-4030-029155,29155,,1,17007,17007,1,4153.0,332746Vi21811,,3578.27,286.2616,89.4568,3953.9884,F6B5D122-BDC2-4E59-9768-80A8BFB0C18B,2023-01-03
45241,10,2022-12-27 00:00:00,2023-01-08 00:00:00,2023-01-03 00:00:00,5,1,SO45241,,10-4030-029203,29203,,4,11430,11430,1,11144.0,333571Vi57483,,3578.27,286.2616,89.4568,3953.9884,CC263490-6298-4A04-A330-BE81E9683393,2023-01-03
45242,10,2022-12-27 00:00:00,2023-01-08 00:00:00,2023-01-03 00:00:00,5,1,SO45242,,10-4030-029223,29223,,1,25204,25204,1,1067.0,933577Vi5328,,3578.27,286.2616,89.4568,3953.9884,85ECFBFF-5831-467B-A2F5-AF0FE1A2E8BF,2023-01-03
45243,10,2022-12-27 00:00:00,2023-01-08 00:00:00,2023-01-03 00:00:00,5,1,SO45243,,10-4030-025715,25715,,9,19445,19445,1,16984.0,834577Vi88101,2691.0,699.0982,55.9279,17.4775,772.5036,668D22EB-FB1F-4805-BA11-E3A20C443BB8,2023-01-03
45244,10,2022-12-27 00:00:00,2023-01-08 00:00:00,2023-01-03 00:00:00,5,1,SO45244,,10-4030-011756,11756,,9,22908,22908,1,1058.0,1035008Vi5281,2691.0,3374.99,269.9992,84.3748,3729.364,3BF66E62-1415-4FE9-AFEE-23EA7C6BD08F,2023-01-03
45245,10,2022-12-28 00:00:00,2023-01-09 00:00:00,2023-01-04 00:00:00,5,1,SO45245,,10-4030-018928,18928,,9,17388,17388,1,15043.0,1234275Vi77846,2702.0,3578.27,286.2616,89.4568,3953.9884,EA79CC62-E244-40E5-8EA2-7A56C5B3E1FA,2023-01-04
45246,10,2022-12-28 00:00:00,2023-01-09 00:00:00,2023-01-04 00:00:00,5,1,SO45246,,10-4030-018709,18709,,9,19269,19269,1,18.0,234363Vi57,2702.0,3578.27,286.2616,89.4568,3953.9884,56F071C1-90E4-4273-9307-BB1C6889004F,2023-01-04
45247,10,2022-12-28 00:00:00,2023-01-09 00:00:00,2023-01-04 00:00:00,5,1,SO45247,,10-4030-025716,25716,,9,22231,22231,1,418.0,534578Vi2131,2702.0,699.0982,55.9279,17.4775,772.5036,5BB63284-580F-4C99-9420-EF9088299E24,2023-01-04
