SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,rowguid,ModifiedDate
64648,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64648,,10-4030-026891,26891,,10,18759,18759,1,8564.0,1229363Vi44296,10990.0,39.98,3.1984,0.9995,44.1779,D7125CB1-CB7B-4DE0-AC31-E2CE3150DBAC,2025-01-26
64649,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64649,,10-4030-013589,13589,,7,26698,26698,1,3272.0,1129982Vi17243,,78.48,6.2784,1.962,86.7204,5920B10B-80F6-43FF-BE1C-9B8E3E4A6BF6,2025-01-26
64650,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64650,,10-4030-017539,17539,,6,20373,20373,1,8700.0,630420Vi44918,10987.0,61.45,4.916,1.5363,67.9023,0B98498F-9960-4107-B567-0282FAC9C910,2025-01-26
64651,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64651,,10-4030-014643,14643,,1,14330,14330,1,3483.0,1236067Vi18341,,913.96,73.1168,22.849,1009.9258,A429F373-8E46-4482-AA00-32B516809CBB,2025-01-26
64652,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64652,,10-4030-014650,14650,,1,14273,14273,1,17601.0,636072Vi91372,,839.48,67.1584,20.987,927.6254,3F33941C-BC14-4DA6-B0AC-010F092B7DBB,2025-01-26
64653,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64653,,10-4030-018948,18948,,4,11868,11868,1,7274.0,536074Vi37727,,806.76,64.5408,20.169,891.4698,779E1A72-C5E4-408F-9993-BECFD5B8CE0D,2025-01-26
64654,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64654,,10-4030-015480,15480,,4,25343,25343,1,5833.0,236734Vi30432,,2294.99,183.5992,57.3748,2535.964,1D37592D-BFA0-4B5E-BF12-FCB12FC69EA8,2025-01-26
64655,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64655,,10-4030-012772,12772,,1,21136,21136,1,7988.0,237368Vi41384,,2334.97,186.7976,58.3743,2580.1419,771FEEB8-5AFE-4799-8383-000F1B65A954,2025-01-26
64656,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64656,,10-4030-028507,28507,,8,18775,18775,1,12322.0,837478Vi63733,,777.34,62.1872,19.4335,858.9607,58DAB3C1-584C-4631-AAB7-944E451376EE,2025-01-26
64657,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64657,,10-4030-015118,15118,,10,28580,28580,1,4718.0,1137984Vi24753,10990.0,2428.05,194.244,60.7013,2682.9953,8D6C9810-CDB2-4012-ADB5-063BF5C67F35,2025-01-26
64658,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64658,,10-4030-015037,15037,,9,18536,18536,1,16285.0,838124Vi84192,10985.0,1784.96,142.7968,44.624,1972.3808,A496928F-A624-4D47-8738-DAC33C7647DC,2025-01-26
64659,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64659,,10-4030-021192,21192,,9,16691,16691,1,7868.0,638136Vi40720,10985.0,1785.97,142.8776,44.6493,1973.4969,8C5743FD-54C4-482D-A300-FBAF9CF0E32A,2025-01-26
64660,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64660,,10-4030-024007,24007,,9,27237,27237,1,11062.0,438858Vi57080,10985.0,599.47,47.9576,14.9868,662.4144,1C51504E-D319-43EF-BE65-26B0D01890C4,2025-01-26
64661,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64661,,10-4030-029097,29097,,9,12757,12757,1,13836.0,138863Vi71720,10985.0,548.98,43.9184,13.7245,606.6229,F0DC5B27-10E1-451B-A4F5-86C0375C507F,2025-01-26
64662,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64662,,10-4030-014220,14220,,9,15170,15170,1,5517.0,839533Vi28922,10985.0,2360.95,188.876,59.0238,2608.8498,232861FF-9CAF-4CD3-9FDC-152BD118BBB4,2025-01-26
64663,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64663,,10-4030-014226,14226,,9,24339,24339,1,766.0,1239536Vi3919,10985.0,2369.97,189.5976,59.2493,2618.8169,3CE66678-8887-4D2A-B215-BB8F14A286D8,2025-01-26
64664,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64664,,10-4030-025081,25081,,4,18079,18079,1,11725.0,940201Vi60648,,777.34,62.1872,19.4335,858.9607,A47DEA13-6D98-44DA-877E-A5F4E50BB048,2025-01-26
64665,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64665,,10-4030-026530,26530,,1,17768,17768,1,10302.0,740345Vi53160,,2419.06,193.5248,60.4765,2673.0613,9792A1C7-8127-4A59-9286-748AE9350E73,2025-01-26
64666,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64666,,10-4030-026107,26107,,4,21079,21079,1,1217.0,240383Vi6165,,2400.34,192.0272,60.0085,2652.3757,A74D5B37-5B33-4758-BC41-2C415628E466,2025-01-26
64667,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64667,,10-4030-023830,23830,,6,26555,26555,1,16435.0,640392Vi85018,10987.0,1223.84,97.9072,30.596,1352.3432,961D63F0-665C-443F-A3DE-1CC91427951F,2025-01-26
64668,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64668,,10-4030-025887,25887,,1,24851,24851,1,17511.0,140395Vi90949,,1273.32,101.8656,31.833,1407.0186,EA8174AF-6B5C-4C18-973F-642A18013C5F,2025-01-26
64669,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64669,,10-4030-023026,23026,,4,12494,12494,1,3878.0,340902Vi20421,,603.49,48.2792,15.0873,666.8565,7D41D5A9-120F-4C23-94DD-DF53083CBA7F,2025-01-26
64670,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64670,,10-4030-017575,17575,,1,13643,13643,1,2825.0,141687Vi14684,,1735.98,138.8784,43.3995,1918.2579,FF1D3C7B-79B9-45D8-9C8E-83D6E4A0C793,2025-01-26
64671,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64671,,10-4030-017597,17597,,1,21720,21720,1,14404.0,841690Vi74650,,1723.96,137.9168,43.099,1904.9758,0D1A0320-358C-400C-8147-7ED9733EF47A,2025-01-26
64672,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64672,,10-4030-028394,28394,,7,21007,21007,1,6432.0,242055Vi33376,,1155.48,92.4384,28.887,1276.8054,2593FEB9-445F-4E66-A339-F71B53629BB2,2025-01-26
64673,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64673,,10-4030-023905,23905,,8,14705,14705,1,7272.0,542673Vi37724,,574.98,45.9984,14.3745,635.3529,1E18F418-7CAA-4E0F-BD9C-13967B490EE1,2025-01-26
64674,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64674,,10-4030-011110,11110,,9,27334,27334,1,9230.0,1143120Vi47607,10985.0,2398.05,191.844,59.9513,2649.8453,DA3DA4AE-147A-4682-BEE6-285319F86DDA,2025-01-26
64675,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64675,,10-4030-017242,17242,,9,14369,14369,1,1825.0,643268Vi9430,10985.0,808.96,64.7168,20.224,893.9008,A7017086-6429-4684-870F-E849F3A05902,2025-01-26
64676,10,2025-01-19 00:00:00,2025-01-31 00:00:00,2025-01-26 00:00:00,5,1,SO64676,,10-4030-023994,23994,,9,28568,28568,1,17307.0,1243531Vi89882,10985.0,608.96,48.7168,15.224,672.9008,15870C3F-2844-4532-9D26-E68051090EAE,2025-01-26
64677,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64677,,10-4030-016207,16207,,8,14215,14215,1,7373.0,516597Vi38180,,2389.96,191.1968,59.749,2640.9058,876F495D-2260-4626-A20A-A83C87487BE8,2025-01-27
64678,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64678,,10-4030-017230,17230,,9,23944,23944,1,5771.0,417307Vi30166,10996.0,29.99,2.3992,0.7498,33.139,C0D3C0FC-EA68-47ED-A06D-4CC9CEBC4528,2025-01-27
64679,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64679,,10-4030-028922,28922,,9,27091,27091,1,7398.0,217920Vi38357,10996.0,29.48,2.3584,0.737,32.5754,E9FBC124-359F-4E1F-A9DC-79C846EAC03A,2025-01-27
64680,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64680,,10-4030-021372,21372,,9,18181,18181,1,18415.0,218243Vi95674,10996.0,74.96,5.9968,1.874,82.8308,2B9EAC24-89CD-46EB-A82A-CD7690F8EA23,2025-01-27
64681,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64681,,10-4030-028944,28944,,9,27976,27976,1,9480.0,1118451Vi48873,10996.0,23.97,1.9176,0.5993,26.4869,582EB33B-B24A-46A1-86F0-8AC60B63BC8E,2025-01-27
64682,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64682,,10-4030-016618,16618,,9,28730,28730,1,15512.0,218496Vi80145,10996.0,38.88,3.1104,0.972,42.9624,7CCE3E0C-9F44-464D-B49D-7930A5342737,2025-01-27
64683,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64683,,10-4030-011466,11466,,9,18319,18319,1,10178.0,1118673Vi52523,10996.0,7.95,0.636,0.1988,8.7848,A0BEFA2A-D450-4793-8842-EB03377BDB40,2025-01-27
64684,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64684,,10-4030-011094,11094,,9,12533,12533,1,7730.0,518745Vi40013,10996.0,127.95,10.236,3.1988,141.3848,F3057633-6336-4E8C-A0C6-8EE0045D146E,2025-01-27
64685,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64685,,10-4030-018728,18728,,9,22361,22361,1,13075.0,118839Vi67670,10996.0,10.24,0.8192,0.256,11.3152,01799C7D-62FF-4970-8BD8-9062222D1C41,2025-01-27
64686,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64686,,10-4030-011073,11073,,9,29818,29818,1,,,10996.0,22.97,1.8376,0.5743,25.3819,F237F618-60A8-4A8A-AD46-8522DDFA4F7A,2025-01-27
64687,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64687,,10-4030-015073,15073,,8,17692,17692,1,8290.0,1020244Vi42945,,564.99,45.1992,14.1248,624.314,7FB4F680-B0E8-4DDD-A635-A83FA590B716,2025-01-27
64688,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64688,,10-4030-017198,17198,,8,15215,15215,1,9484.0,1120293Vi48895,,2391.96,191.3568,59.799,2643.1158,7B89A851-4599-4C96-9AE0-678CF73B33D1,2025-01-27
64689,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64689,,10-4030-012484,12484,,8,23204,23204,1,10268.0,920325Vi52993,,2391.94,191.3552,59.7985,2643.0937,D90AC600-3D6D-40E7-A928-F7E667046D2A,2025-01-27
64690,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64690,,10-4030-013517,13517,,10,14300,14300,1,3202.0,820326Vi16828,11001.0,2363.96,189.1168,59.099,2612.1758,4C4D930C-59E3-45E4-9CDA-B78927AFE337,2025-01-27
64691,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64691,,10-4030-015932,15932,,8,19487,19487,1,8451.0,620332Vi43744,,2349.98,187.9984,58.7495,2596.7279,3B806BAD-72FF-4FAE-B5D0-339978067C10,2025-01-27
64692,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64692,,10-4030-012261,12261,,7,12276,12276,1,12747.0,720337Vi65901,,2394.97,191.5976,59.8743,2646.4419,4D803C05-8F55-4753-B048-FE4E82889218,2025-01-27
64693,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64693,,10-4030-011506,11506,,6,28075,28075,1,397.0,620451Vi2010,10998.0,53.99,4.3192,1.3498,59.659,772BA5FE-3F25-465E-8688-CE8922F44389,2025-01-27
64694,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64694,,10-4030-028229,28229,,4,21443,21443,1,15181.0,721003Vi78580,,27.77,2.2216,0.6943,30.6859,DE70D278-EAB5-49E6-A326-3E94E95B42B9,2025-01-27
64695,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64695,,10-4030-028816,28816,,1,12511,12511,1,361.0,621072Vi1798,,27.28,2.1824,0.682,30.1444,6AC29786-5E54-423D-8183-1C2CEDA6FB53,2025-01-27
64696,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64696,,10-4030-026515,26515,,4,16904,16904,1,14869.0,621677Vi77003,,89.46,7.1568,2.2365,98.8533,2ADAA2B9-81B8-4DD9-A7FE-7EC163279BEA,2025-01-27
64697,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64697,,10-4030-025258,25258,,4,23661,23661,1,18348.0,721813Vi95296,,49.48,3.9584,1.237,54.6754,0F6A3341-1813-4EB9-9811-00DA2BC08323,2025-01-27
64698,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64698,,10-4030-011652,11652,,6,15052,15052,1,279.0,1022082Vi1440,10998.0,127.95,10.236,3.1988,141.3848,A59B56B3-6B1E-40C9-8C9C-CE04FAE8EF7C,2025-01-27
64699,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64699,,10-4030-026104,26104,,1,24808,24808,1,16975.0,922476Vi88065,,114.96,9.1968,2.874,127.0308,D7D0E936-FE4C-45F0-8AA3-BDC61997428A,2025-01-27
64700,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64700,,10-4030-022546,22546,,1,28070,28070,1,13590.0,1023006Vi70441,,29.99,2.3992,0.7498,33.139,01040C60-BBF5-421B-994E-B66A096A5915,2025-01-27
64701,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64701,,10-4030-021322,21322,,1,23598,23598,1,16802.0,1123497Vi87020,,14.98,1.1984,0.3745,16.5529,845FBC73-455D-4D29-9C6F-4080EF8192C7,2025-01-27
64702,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64702,,10-4030-011820,11820,,6,19723,19723,1,10957.0,1124344Vi56503,10998.0,69.99,5.5992,1.7498,77.339,F28938DA-0BE7-4CEB-9C44-FCA655FEEFEF,2025-01-27
64703,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64703,,10-4030-016735,16735,,1,16395,16395,1,12655.0,625580Vi65469,,58.98,4.7184,1.4745,65.1729,C8B86650-DB56-4B82-92F8-EB9527700954,2025-01-27
64704,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64704,,10-4030-019648,19648,,6,20732,20732,1,1024.0,726149Vi5108,10998.0,56.97,4.5576,1.4243,62.9519,7D12E8BD-7226-4309-9F31-49748B405DB7,2025-01-27
64705,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64705,,10-4030-014571,14571,,4,28813,28813,1,765.0,626255Vi3914,,89.97,7.1976,2.2493,99.4169,545E6063-A9AA-4033-A607-DDA9C43E1382,2025-01-27
64706,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64706,,10-4030-028431,28431,,7,15864,15864,1,8958.0,1126737Vi46184,,197.88,15.8304,4.947,218.6574,CE381140-2D40-4AA8-8E1D-E8A9808003F7,2025-01-27
64707,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64707,,10-4030-028891,28891,,10,20450,20450,1,32.0,1127530Vi121,11001.0,38.98,3.1184,0.9745,43.0729,267E094B-F47A-4E99-8E0C-4EB2B03E0DC4,2025-01-27
64708,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64708,,10-4030-021117,21117,,7,12954,12954,1,12769.0,127912Vi66035,,60.47,4.8376,1.5118,66.8194,14CD94FE-2640-49CD-9753-C37EB4555E76,2025-01-27
64709,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64709,,10-4030-027954,27954,,7,24438,24438,1,9209.0,628776Vi47500,,39.98,3.1984,0.9995,44.1779,7C05FA11-9076-4CCB-BB16-7818E9148D2E,2025-01-27
64710,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64710,,10-4030-011288,11288,,4,16378,16378,1,18186.0,1029110Vi94296,,74.98,5.9984,1.8745,82.8529,178274CC-5C2C-4C37-8B15-C26BE42CA9A0,2025-01-27
64711,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64711,,10-4030-014726,14726,,1,16083,16083,1,2674.0,1036042Vi13902,,784.47,62.7576,19.6118,866.8394,F642D999-8AB6-4D9B-AB07-823B5B9074B5,2025-01-27
64712,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64712,,10-4030-016820,16820,,6,11434,11434,1,11294.0,237350Vi58240,10998.0,2341.46,187.3168,58.5365,2587.3133,BE03DD33-B06A-4B78-BBFE-DC40D5C97D9B,2025-01-27
64713,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64713,,10-4030-015374,15374,,4,13684,13684,1,1179.0,937371Vi5987,,2394.97,191.5976,59.8743,2646.4419,92F1D5F3-A501-4891-92E6-31D0FFA4F795,2025-01-27
64714,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64714,,10-4030-015058,15058,,10,16060,16060,1,8800.0,737523Vi45429,11001.0,751.34,60.1072,18.7835,830.2307,28AF85D7-F582-4103-B723-D2072C9478D7,2025-01-27
64715,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64715,,10-4030-025617,25617,,7,14242,14242,1,1279.0,1237667Vi6490,,1249.84,99.9872,31.246,1381.0732,D6CE9782-3093-4F7B-B387-1972D71F40CB,2025-01-27
64716,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64716,,10-4030-011468,11468,,10,22053,22053,1,17967.0,838025Vi93209,11001.0,1264.84,101.1872,31.621,1397.6482,BF3F5A1E-D4CD-42AD-8DF5-17DC73408682,2025-01-27
64717,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64717,,10-4030-024006,24006,,9,29512,29512,1,,,10996.0,539.99,43.1992,13.4998,596.689,73A113DB-64C4-4995-9507-87529034BC42,2025-01-27
64718,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64718,,10-4030-027584,27584,,9,25269,25269,1,4683.0,338861Vi24538,10996.0,599.47,47.9576,14.9868,662.4144,566BD8D1-F680-404D-93A6-8B67B1D39E50,2025-01-27
64719,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64719,,10-4030-025030,25030,,9,14560,14560,1,16138.0,838920Vi83481,10996.0,1179.97,94.3976,29.4993,1303.8669,D80FDF9C-8C02-4562-BDCA-1B0B581D7244,2025-01-27
64720,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64720,,10-4030-021168,21168,,9,13103,13103,1,3517.0,139273Vi18507,10996.0,2443.35,195.468,61.0838,2699.9018,C60FD76A-9E87-41EB-9B98-6C11AF77D798,2025-01-27
64721,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64721,,10-4030-013959,13959,,9,18766,18766,1,8405.0,1139896Vi43534,10996.0,2362.27,188.9816,59.0568,2610.3084,D90A845B-361A-406F-95E7-1C61C57CB768,2025-01-27
64722,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64722,,10-4030-026089,26089,,4,26332,26332,1,8643.0,740417Vi44618,,2398.05,191.844,59.9513,2649.8453,CEA002C6-7D9A-4C0E-AB3E-148FAD117BCB,2025-01-27
64723,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64723,,10-4030-026319,26319,,4,27609,27609,1,4958.0,140712Vi26010,,2407.04,192.5632,60.176,2659.7792,74538BF3-6917-43DF-85BE-BC6C14E5513C,2025-01-27
64724,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64724,,10-4030-023034,23034,,4,17477,17477,1,15213.0,1040863Vi78702,,539.99,43.1992,13.4998,596.689,91FB8C87-D149-4899-948F-7E070FD0114A,2025-01-27
64725,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64725,,10-4030-020000,20000,,6,14949,14949,1,9926.0,441678Vi51080,10998.0,1120.49,89.6392,28.0123,1238.1415,B08EDE60-20D0-43E3-94F3-9E46C6D80148,2025-01-27
64726,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64726,,10-4030-024065,24065,,10,23186,23186,1,8660.0,342089Vi44693,11001.0,1170.48,93.6384,29.262,1293.3804,B4673D92-4743-44ED-9C15-C6FCF13CD689,2025-01-27
64727,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64727,,10-4030-011916,11916,,9,20076,20076,1,8649.0,1043110Vi44658,10996.0,2398.05,191.844,59.9513,2649.8453,CDFD48C4-14B3-4ECA-A060-1D15BE2E2622,2025-01-27
64728,10,2025-01-20 00:00:00,2025-02-01 00:00:00,2025-01-27 00:00:00,5,1,SO64728,,10-4030-017241,17241,,9,21831,21831,1,3957.0,743267Vi20823,10996.0,804.48,64.3584,20.112,888.9504,3008FDCB-919C-4872-A809-027C2CC61BCE,2025-01-27
64729,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64729,,10-4030-028605,28605,,4,14573,14573,1,14405.0,816805Vi74654,,7.95,0.636,0.1988,8.7848,84C93C61-1AFA-41F1-B7B0-7F1EBF87115D,2025-01-28
64730,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64730,,10-4030-017075,17075,,9,14860,14860,1,11040.0,1217134Vi56973,11007.0,27.28,2.1824,0.682,30.1444,70525A54-6BEF-416D-938E-EE1BE36F0442,2025-01-28
64731,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64731,,10-4030-024370,24370,,9,14989,14989,1,2210.0,617928Vi11523,11007.0,67.93,5.4344,1.6983,75.0627,0461A11F-190D-40EE-9BB6-4AB46068E182,2025-01-28
64732,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64732,,10-4030-017958,17958,,10,26091,26091,1,5977.0,619379Vi31118,11012.0,629.96,50.3968,15.749,696.1058,18486E71-330A-470D-9860-AD09F90EFFDE,2025-01-28
64733,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64733,,10-4030-015678,15678,,7,26840,26840,1,12351.0,520286Vi63895,,2318.96,185.5168,57.974,2562.4508,8B47F962-0B7F-47C6-9153-8ECE67009EFA,2025-01-28
64734,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64734,,10-4030-016598,16598,,10,13652,13652,1,16018.0,820317Vi82815,11012.0,2294.99,183.5992,57.3748,2535.964,DE6A8CFF-9FFA-4100-BEC9-04E5B853833C,2025-01-28
64735,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64735,,10-4030-017181,17181,,8,20564,20564,1,13293.0,1020319Vi68920,,2329.98,186.3984,58.2495,2574.6279,528631B4-3754-47E9-ACD6-81F377829747,2025-01-28
64736,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64736,,10-4030-013678,13678,,10,13496,13496,1,10199.0,920338Vi52610,11012.0,2354.98,188.3984,58.8745,2602.2529,E3D5A091-D613-4878-B62F-6AB7E93336F5,2025-01-28
64737,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64737,,10-4030-011019,11019,,6,14167,14167,1,10087.0,120652Vi51988,11009.0,2.29,0.1832,0.0573,2.5305,C3C438EB-D20E-42DE-8824-1656570FC24A,2025-01-28
64738,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64738,,10-4030-011122,11122,,9,28849,28849,1,18701.0,1120702Vi97243,11007.0,24.99,1.9992,0.6248,27.614,A54AA115-8AFA-45D9-9177-1C85643625E0,2025-01-28
64739,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64739,,10-4030-011269,11269,,4,15600,15600,1,5959.0,221120Vi31022,,2.29,0.1832,0.0573,2.5305,6B6A2B8A-3FA2-47AA-87FD-60295A49F7DE,2025-01-28
64740,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64740,,10-4030-011185,11185,,6,21639,21639,1,5475.0,421419Vi28705,11009.0,21.49,1.7192,0.5373,23.7465,D8531670-CC52-4668-9C05-036DEF14ACCC,2025-01-28
64741,10,2025-01-21 00:00:00,2025-02-02 00:00:00,2025-01-28 00:00:00,5,1,SO64741,,10-4030-027529,27529,,4,20423,20423,1,13960.0,621706Vi72407,,58.47,4.6776,1.4618,64.6094,1420F3C3-E363-45A6-816C-6F5BB7878FDE,2025-01-28
